Date ut MET
20110628 0.0 217706667.572537
20110629 0.0 217793067.571017
20110630 0.0 217879467.569575
20110701 0.0 217965867.568188
20110702 0.0 218052267.566883
20110703 0.0 218138667.565632
20110704 0.0 218225067.56444
20110705 0.0 218311467.563306
20110706 0.0 218397867.562223
20110707 0.0 218484267.561187
20110708 0.0 218570667.560196
20110709 0.0 218657067.559251
20110710 0.0 218743467.558348
20110711 0.0 218829867.557483
20110712 0.0 218916267.556656
20110713 0.0 219002667.555858
20110714 0.0 219089067.555098
20110715 0.0 219175467.55435
20110716 0.0 219261867.553646
20110717 0.0 219348267.55296
20110718 0.0 219434667.552282
20110719 0.0 219521067.551632
20110720 0.0 219607467.550995
20110721 0.0 219693867.550374
20110722 0.0 219780267.549755
20110723 0.0 219866667.549135
20110724 0.0 219953067.548537
20110725 0.0 220039467.547949
20110726 0.0 220125867.527268
20110727 0.0 220212267.483186
20110728 0.0 220298667.471352
20110729 0.0 220385067.470759
20110730 0.0 220471467.470135
20110731 0.0 220557867.469529
20110801 0.0 220644267.468923
20110802 0.0 220730667.468287
20110803 0.0 220817067.467638
20110804 0.0 220903467.46697
20110805 0.0 220989867.466283
20110806 0.0 221076267.465568
20110807 0.0 221162667.464815
20110808 0.0 221249067.464061
20110809 0.0 221335467.463292
20110810 0.0 221421867.462471
20110811 0.0 221508267.461613
20110812 0.0 221594667.460724
20110813 0.0 221681067.45979
20110814 0.0 221767467.458804
20110815 0.0 221853867.457803
20110816 0.0 221940267.456739
20110817 0.0 222026667.455625
20110818 0.0 222113067.454459
20110819 0.0 222199467.45323
20110820 0.0 222285867.451951
20110821 0.0 222372267.450607
20110822 0.0 222458667.449197
20110823 0.0 222545067.447717
20110824 0.0 222631467.446165
20110825 0.0 222717867.444541
20110826 0.0 222804267.442842
20110827 0.0 222890667.441069
20110828 0.0 222977067.439223
20110829 0.0 223063467.4373
20110830 0.0 223149867.435299
20110831 0.0 223236267.433231
20110901 0.0 223322667.431094
20110902 0.0 223409067.428895
20110903 0.0 223495467.426636
20110904 0.0 223581867.424322
20110905 0.0 223668267.421958
20110906 0.0 223754667.419562
20110907 0.0 223841067.163306
20110908 0.0 223927466.790437
20110909 0.0 224013866.772481
20110910 0.0 224100266.770026
20110911 0.0 224186666.767605
20110912 0.0 224273066.765212
20110913 0.0 224359466.762866
20110914 0.0 224445866.760563
20110915 0.0 224532266.758303
20110916 0.0 224618666.756129
20110917 0.0 224705066.75402
20110918 0.0 224791466.752007
20110919 0.0 224877866.750021
20110920 0.0 224964266.74814
20110921 0.0 225050666.746324
20110922 0.0 225137066.744592
20110923 0.0 225223466.742935
20110924 0.0 225309866.741343
20110925 0.0 225396266.739828
20110926 0.0 225482666.738387
20110927 0.0 225569066.737015
20110928 0.0 225655466.735689
20110929 0.0 225741866.734435
20110930 0.0 225828266.733261
20111001 0.0 225914666.732101
20111002 0.0 226001066.731046
20111003 0.0 226087466.729992
20111004 0.0 226173866.729008
20111005 0.0 226260266.728064
20111006 0.0 226346666.727184
20111007 0.0 226433066.726309
20111008 0.0 226519466.725479
20111009 0.0 226605866.724689
20111010 0.0 226692266.723936
20111011 0.0 226778666.723208
20111012 0.0 226865066.722504
20111013 0.0 226951466.721817
20111014 0.0 227037866.721161
20111015 0.0 227124266.720522
20111016 0.0 227210666.719887
20111017 0.0 227297066.719275
20111018 0.0 227383466.718677
20111019 0.0 227469866.718073
20111020 0.0 227556266.717484
20111021 0.0 227642666.716898
20111022 0.0 227729066.716316
20111023 0.0 227815466.715737
20111024 0.0 227901866.684183
20111025 0.0 227988266.639974
20111026 0.0 228074666.63175
20111027 0.0 228161066.631167
20111028 0.0 228247466.630575
20111029 0.0 228333866.629962
20111030 0.0 228420266.629329
20111031 0.0 228506666.628675
20111101 0.0 228593066.628008
20111102 0.0 228679466.627325
20111103 0.0 228765866.626592
20111104 0.0 228852266.625849
20111105 0.0 228938666.625079
20111106 0.0 229025066.624287
20111107 0.0 229111466.623429
20111108 0.0 229197866.622551
20111109 0.0 229284266.621637
20111110 0.0 229370666.620681
20111111 0.0 229457066.61968
20111112 0.0 229543466.618633
20111113 0.0 229629866.617533
20111114 0.0 229716266.616382
20111115 0.0 229802666.6152
20111116 0.0 229889066.613932
20111117 0.0 229975466.612599
20111118 0.0 230061866.611199
20111119 0.0 230148266.609726
20111120 0.0 230234666.608164
20111121 0.0 230321066.606583
20111122 0.0 230407466.604899
20111123 0.0 230493866.603137
20111124 0.0 230580266.6013
20111125 0.0 230666666.599392
20111126 0.0 230753066.597409
20111127 0.0 230839466.595355
20111128 0.0 230925866.593236
20111129 0.0 231012266.59105
20111130 0.0 231098666.5888
20111201 0.0 231185066.586497
20111202 0.0 231271466.584139
20111203 0.0 231357866.58175
20111204 0.0 231444266.579332
20111205 0.0 231530666.576889
20111206 0.0 231617066.260048
20111207 0.0 231703466.250436
20111208 0.0 231789866.248029
20111209 0.0 231876266.245662
20111210 0.0 231962666.243307
20111211 0.0 232049066.241018
20111212 0.0 232135466.238786
20111213 0.0 232221866.236611
20111214 0.0 232308266.234514
20111215 0.0 232394666.23249
20111216 0.0 232481066.230539
20111217 0.0 232567466.228659
20111218 0.0 232653866.22686
20111219 0.0 232740266.225142
20111220 0.0 232826666.223487
20111221 0.0 232913066.221918
20111222 0.0 232999466.220414
20111223 0.0 233085866.218965
20111224 0.0 233172266.217601
20111225 0.0 233258666.216309
20111226 0.0 233345066.215062
20111227 0.0 233431466.213871
20111228 0.0 233517866.212735
20111229 0.0 233604266.211664
20111230 0.0 233690666.210631
20111231 0.0 233777066.20965
20120101 0.0 233863466.208708
20120102 0.0 233949866.20781
20120103 0.0 234036266.206953
20120104 0.0 234122666.20612
20120105 0.0 234209066.205324
20120106 0.0 234295466.204571
20120107 0.0 234381866.203838
20120108 0.0 234468266.203129
20120109 0.0 234554666.202442
20120110 0.0 234641066.201767
20120111 0.0 234727466.201117
20120112 0.0 234813866.200478
20120113 0.0 234900266.199855
20120114 0.0 234986666.199241
20120115 0.0 235073066.198638
20120116 0.0 235159466.198039
20120117 0.0 235245866.197441
20120118 0.0 235332266.196852
20120119 0.0 235418666.196236
20120120 0.0 235505066.195641
20120121 0.0 235591466.19504
20120122 0.0 235677866.194438
20120123 0.0 235764266.19384
20120124 0.0 235850666.193194
20120125 0.0 235937066.192556
20120126 0.0 236023466.191926
20120127 0.0 236109866.191233
20120128 0.0 236196266.190564
20120129 0.0 236282666.189831
20120130 0.0 236369066.189103
20120131 0.0 236455466.188325
20120201 0.0 236541866.187519
20120202 0.0 236628266.186695
20120203 0.0 236714666.185861
20120204 0.0 236801066.184933
20120205 0.0 236887466.184026
20120206 0.0 236973866.183041
20120207 0.0 237060266.181989
20120208 0.0 237146666.180927
20120209 0.0 237233066.179789
20120210 0.0 237319466.178644
20120211 0.0 237405866.177374
20120212 0.0 237492266.176088
20120213 0.0 237578666.174727
20120214 0.0 237665066.1733
20120215 0.0 237751466.171804
20120216 0.0 237837866.170265
20120217 0.0 237924266.168595
20120218 0.0 238010666.166879
20120219 0.0 238097066.165088
20120220 0.0 238183466.163219
20120221 0.0 238269866.161283
20120222 0.0 238356266.159289
20120223 0.0 238442666.15718
20120224 0.0 238529066.15502
20120225 0.0 238615466.152794
20120226 0.0 238701866.150517
20120227 0.0 238788266.148181
20120228 0.0 238874666.145802
20120229 0.0 238961066.14337
20120301 0.0 239047466.140901
20120302 0.0 239133865.987574
20120303 0.0 239220265.44043
20120304 0.0 239306665.363554
20120305 0.0 239393065.361142
20120306 0.0 239479465.358702
20120307 0.0 239565865.356333
20120308 0.0 239652265.353945
20120309 0.0 239738665.351625
20120310 0.0 239825065.349368
20120311 0.0 239911465.347179
20120312 0.0 239997865.345072
20120313 0.0 240084265.343032
20120314 0.0 240170665.341076
20120315 0.0 240257065.339166
20120316 0.0 240343465.337378
20120317 0.0 240429865.335649
20120318 0.0 240516265.333989
20120319 0.0 240602665.332403
20120320 0.0 240689065.330859
20120321 0.0 240775465.329405
20120322 0.0 240861865.328036
20120323 0.0 240948265.326672
20120324 0.0 241034665.325391
20120325 0.0 241121065.324155
20120326 0.0 241207465.322997
20120327 0.0 241293865.321858
20120328 0.0 241380265.320813
20120329 0.0 241466665.319768
20120330 0.0 241553065.318776
20120331 0.0 241639465.317817
20120401 0.0 241725865.316899
20120402 0.0 241812265.315981
20120403 0.0 241898665.315145
20120404 0.0 241985065.314285
20120405 0.0 242071465.313486
20120406 0.0 242157865.312732
20120407 0.0 242244265.311967
20120408 0.0 242330665.31122
20120409 0.0 242417065.310484
20120410 0.0 242503465.309741
20120411 0.0 242589865.309056
20120412 0.0 242676265.308353
20120413 0.0 242762665.307636
20120414 0.0 242849065.306962
20120415 0.0 242935465.306269
20120416 0.0 243021865.299862
20120417 0.0 243108265.215594
20120418 0.0 243194665.191894
20120419 0.0 243281065.192173
20120420 0.0 243367465.195426
20120421 0.0 243453865.196508
20120422 0.0 243540265.193061
20120423 0.0 243626665.190819
20120424 0.0 243713065.190025
20120425 0.0 243799465.189258
20120426 0.0 243885865.188424
20120427 0.0 243972265.187613
20120428 0.0 244058665.186724
20120429 0.0 244145065.185858
20120430 0.0 244231465.184904
20120501 0.0 244317865.183942
20120502 0.0 244404265.182945
20120503 0.0 244490665.181905
20120504 0.0 244577065.180849
20120505 0.0 244663465.17972
20120506 0.0 244749865.17855
20120507 0.0 244836265.177328
20120508 0.0 244922665.176056
20120509 0.0 245009065.174721
20120510 0.0 245095465.173329
20120511 0.0 245181865.171872
20120512 0.0 245268265.170345
20120513 0.0 245354665.168751
20120514 0.0 245441065.167088
20120515 0.0 245527465.165353
20120516 0.0 245613865.163545
20120517 0.0 245700265.161667
20120518 0.0 245786665.159706
20120519 0.0 245873065.157669
20120520 0.0 245959465.155561
20120521 0.0 246045865.153378
20120522 0.0 246132265.151123
20120523 0.0 246218665.148806
20120524 0.0 246305065.146426
20120525 0.0 246391465.143989
20120526 0.0 246477865.141495
20120527 0.0 246564265.138949
20120528 0.0 246650665.1364
20120529 0.0 246737065.133847
20120530 0.0 246823465.131285
20120531 0.0 246909865.128725
20120601 0.0 246996265.126186
20120602 0.0 247082665.123673
20120603 0.0 247169065.121198
20120604 0.0 247255465.118784
20120605 0.0 247341865.116434
20120606 0.0 247428265.114143
20120607 0.0 247514665.111926
20120608 0.0 247601065.109776
20120609 0.0 247687465.107699
20120610 0.0 247773865.105696
20120611 0.0 247860265.103767
20120612 0.0 247946665.101915
20120613 0.0 248033065.100138
20120614 0.0 248119465.098439
20120615 0.0 248205865.096808
20120616 0.0 248292265.095246
20120617 0.0 248378665.093748
20120618 0.0 248465065.092312
20120619 0.0 248551465.090934
20120620 0.0 248637865.089613
20120621 0.0 248724265.088345
20120622 0.0 248810665.087123
20120623 0.0 248897065.085971
20120624 0.0 248983465.084854
20120625 0.0 249069865.083779
20120626 0.0 249156265.082745
20120627 0.0 249242665.081741
20120628 0.0 249329065.080793
20120629 0.0 249415465.079848
20120630 0.0 249501865.078948
20120701 0.0 249588266.07809
