Date0 ut0 Date1 ut1 DateMid utMid ctype x y z xo yo zo xi yi zi source
20130204 14.676 20130204 14.7 20130204 14.688 i -2.41195 0.76515 -2.56995 -2.4091 0.7673 -2.5969 -2.4148 0.763 -2.543 j
20130204 16.342 20130204 16.381 20130204 16.3615 o 1.21625 -0.34305 0.518 1.2856 -0.3526 0.4631 1.1469 -0.3335 0.5729 j
20130204 22.722 20130204 22.805 20130204 22.7635 i -2.402 0.8204 -2.4011502 -2.3955 0.8287 -2.4978 -2.4085 0.8121 -2.3045 j
20130205 0.387 20130205 0.402 20130205 0.39450002 o 1.3137 -0.3958 0.4292 1.3385 -0.3997 0.4071 1.2889 -0.3919 0.4513 j
20130205 6.633 20130205 6.719 20130205 6.6759996 i -2.35705 0.90559995 -2.6053 -2.3456 0.9123 -2.7011 -2.3685 0.8989 -2.5095 j
20130205 8.432 20130205 8.474 20130205 8.453 o 1.4748 -0.46469998 0.2576 1.5353 -0.4749 0.1925 1.4143 -0.4545 0.3227 j
20130205 14.684 20130205 14.787 20130205 14.7355 i -2.3418999 0.96505 -2.4752002 -2.3312 0.974 -2.5933 -2.3526 0.9561 -2.3571 j
20130205 16.358 20130205 16.451 20130205 16.4045 o 1.3008 -0.47384998 0.4078 1.4508 -0.5063 0.2705 1.1508 -0.4414 0.5451 j
20130205 22.684 20130205 22.743 20130205 22.713501 i -2.3070002 1.0386 -2.5313501 -2.2999 1.0432 -2.5982 -2.3141 1.034 -2.4645 j
20130206 0.423 20130206 0.436 20130206 0.42949998 o 1.3657 -0.53305 0.3425 1.3854 -0.5378 0.3228 1.346 -0.5283 0.3622 j
20130206 6.56 20130206 6.587 20130206 6.5734997 i -2.22905 1.12345 -2.8429 -2.2238 1.1245 -2.8714 -2.2343 1.1224 -2.8144 j
20130206 8.446 20130206 8.46 20130206 8.453 o 1.4124 -0.59099996 0.2768 1.4325 -0.5963 0.2552 1.3923 -0.5857 0.2984 j
20130206 14.83 20130206 14.894 20130206 14.8619995 i -2.2625 1.14915 -2.193 -2.26 1.1565 -2.2708 -2.265 1.1418 -2.1152 j
20130206 16.458 20130206 16.477 20130206 16.467499 o 1.42875 -0.64409995 0.23825 1.455 -0.6518 0.2087 1.4025 -0.6364 0.2678 j
20130206 22.595 20130206 22.709 20130206 22.652 i -2.17975 1.25085 -2.6823 -2.1613 1.2562 -2.8072 -2.1982 1.2455 -2.5574 j
20130207 0.421 20130207 0.501 20130207 0.461 o 1.37995 -0.67770004 0.26325 1.4916 -0.7145 0.1397 1.2683 -0.6409 0.3868 j
20130207 6.813 20130207 6.882 20130207 6.8475 i -2.1838 1.2902501 -2.2391 -2.1798 1.2975 -2.3223 -2.1878 1.283 -2.1559 j
20130207 8.438 20130207 8.478 20130207 8.458 o 1.3482499 -0.71725 0.2803 1.4041 -0.7377 0.2187 1.2924 -0.6968 0.3419 j
20130207 14.927 20130207 14.927 20130207 14.927 i -2.1481 1.34 -2.0503 -2.1481 1.34 -2.0503 -2.1481 1.34 -2.0503 j
20130207 16.442 20130207 16.476 20130207 16.459 o 1.32255 -0.75835 0.2839 1.3696 -0.7773 0.2316 1.2755 -0.7394 0.3362 j
20130207 22.886 20130207 22.924 20130207 22.904999 i -2.10255 1.4131 -2.1106 -2.1013 1.4178 -2.1576 -2.1038 1.4084 -2.0636 j
20130208 0.35 20130208 0.44 20130208 0.39499998 o 1.0977 -0.70825 0.4774 1.2399 -0.7744 0.3488 0.9555 -0.6421 0.606 j
20130208 6.862 20130208 6.941 20130208 6.9014997 i -2.0544 1.4802 -2.12445 -2.0512 1.4897 -2.2219 -2.0576 1.4707 -2.027 j
20130208 8.416 20130208 8.443 20130208 8.429501 o 1.178 -0.79575 0.3865 1.2172 -0.815 0.3462 1.1388 -0.7765 0.4268 j
20130208 14.911 20130208 15.0 20130208 14.9555 i -2.00745 1.5316501 -1.9953 -2.0064 1.5444 -2.1078 -2.0085 1.5189 -1.8828 j
20130208 16.434 20130208 16.493 20130208 16.463501 o 1.23755 -0.8783 0.2893 1.316 -0.919 0.1988 1.1591 -0.8376 0.3798 j
20130208 22.735 20130208 22.751 20130208 22.743 i -1.9231501 1.6362 -2.5128 -1.921 1.6369 -2.531 -1.9253 1.6355 -2.4946 j
20130209 0.406 20130209 0.436 20130209 0.421 o 1.0877 -0.84975004 0.4245 1.1309 -0.8748 0.3804 1.0445 -0.8247 0.4686 j
20130209 6.806 20130209 6.901 20130209 6.8535004 i -1.8903 1.68345 -2.25865 -1.8824 1.6918 -2.3728 -1.8982 1.6751 -2.1445 j
20130209 8.4 20130209 8.434 20130209 8.417 o 1.0415499 -0.87409997 0.4425 1.0902 -0.9046 0.3929 0.9929 -0.8436 0.4921 j
20130209 15.046 20130209 15.135 20130209 15.0905 i -1.84075 1.6745 -1.6626 -1.8461 1.6942 -1.7819 -1.8354 1.6548 -1.5433 j
20130209 16.391 20130209 16.413 20130209 16.402 o 0.96360004 -0.8756 0.49234998 0.9955 -0.8974 0.461 0.9317 -0.8538 0.5237 j
20130209 23.119 20130209 23.129 20130209 23.124 i -1.78055 1.72155 -1.5799 -1.7813 1.724 -1.5935 -1.7798 1.7191 -1.5663 j
20130210 0.405 20130210 0.431 20130210 0.41799998 o 0.97230005 -0.93560004 0.4526 1.0081 -0.9616 0.4149 0.9365 -0.9096 0.4903 j
20130210 7.087 20130210 7.156 20130210 7.1215 i -1.72065 1.78175 -1.5926 -1.725 1.7986 -1.6862 -1.7163 1.7649 -1.499 j
20130210 8.368 20130210 8.45 20130210 8.409 o 0.90569997 -0.93995 0.48174998 1.0184 -1.0284 0.3649 0.793 -0.8515 0.5986 j
20130210 15.083 20130210 15.203 20130210 15.143 i -1.65435 1.82715 -1.53925 -1.6626 1.8586 -1.7035 -1.6461 1.7957 -1.375 j
20130210 16.401 20130210 16.406 20130210 16.4035 o 0.857 -0.9579 0.50715 0.8638 -0.9636 0.5001 0.8502 -0.9522 0.5142 j
20130210 23.15 20130210 23.173 20130210 23.161499 i -1.59055 1.87655 -1.4972 -1.5922 1.8829 -1.5289 -1.5889 1.8702 -1.4655 j
20130211 0.375 20130211 0.407 20130211 0.391 o 0.78375 -0.9504 0.54760003 0.8271 -0.99 0.5035 0.7404 -0.9108 0.5917 j
20130211 7.068 20130211 7.27 20130211 7.1689997 i -1.5165 1.91805 -1.47735 -1.5299 1.9759 -1.7564 -1.5031 1.8602 -1.1983 j
20130211 8.391 20130211 8.407 20130211 8.399 o 0.76615 -0.99255 0.53205 0.7869 -1.0128 0.5098 0.7454 -0.9723 0.5543 j
20130211 15.096 20130211 15.239 20130211 15.1675 i -1.4521999 1.9760499 -1.4913499 -1.4597 2.0166 -1.6886 -1.4447 1.9355 -1.2941 j
20130211 16.32 20130211 16.396 20130211 16.358 o 0.6153 -0.8948 0.6431 0.7182 -1.0052 0.5467 0.5124 -0.7844 0.7395 j
20130211 23.175 20130211 23.211 20130211 23.193 i -1.3824 2.0161 -1.4303501 -1.3844 2.0271 -1.4805 -1.3804 2.0051 -1.3802 j
20130212 0.412 20130212 0.494 20130212 0.453 o 0.80565 -1.1649001 0.38665 0.8956 -1.2627 0.265 0.7157 -1.0671 0.5083 j
20130212 7.19 20130212 7.244 20130212 7.217 i -1.30745 2.0489001 -1.3698499 -1.3106 2.0667 -1.4458 -1.3043 2.0311 -1.2939 j
20130212 8.386 20130212 8.447 20130212 8.4165 o 0.68085 -1.09495 0.49995 0.7501 -1.1778 0.4138 0.6116 -1.0121 0.5861 j
20130212 15.333 20130212 15.348 20130212 15.3405 i -1.2128 1.9975 -1.0213499 -1.2148 2.0046 -1.0435 -1.2108 1.9904 -0.9992 j
20130212 16.441 20130212 16.453 20130212 16.446999 o 0.70325005 -1.1979 0.42035002 0.7156 -1.2135 0.4027 0.6909 -1.1823 0.438 j
20130212 23.44 20130212 23.459 20130212 23.449501 i -1.10715 1.9214001 -0.7013 -1.111 1.9334 -0.7303 -1.1033 1.9094 -0.6723 j
20130213 0.427 20130213 0.456 20130213 0.4415 o 0.6444 -1.201 0.4427 0.6733 -1.2405 0.4005 0.6155 -1.1615 0.4849 j
20130213 7.342 20130213 7.412 20130213 7.377 i -1.0585 2.04465 -0.92705 -1.0668 2.0814 -1.0315 -1.0502 2.0079 -0.8226 j
20130213 8.529 20130213 8.548 20130213 8.5385 o 0.76559997 -1.4589 0.15465 0.7806 -1.4796 0.1248 0.7506 -1.4382 0.1845 j
20130213 15.471 20130213 15.497 20130213 15.483999 i -0.9556 1.9551 -0.61039996 -0.9603 1.9732 -0.6504 -0.9509 1.937 -0.5704 j
20130213 16.566 20130213 16.605 20130213 16.585499 o 0.77639997 -1.579 0.012800001 0.8032 -1.6175 -0.0494 0.7496 -1.5405 0.075 j
20130213 23.409 20130213 23.477 20130213 23.443 i -0.89515 2.04385 -0.7429 -0.9034 2.0865 -0.8464 -0.8869 2.0012 -0.6394 j
20130214 0.504 20130214 0.524 20130214 0.514 o 0.616 -1.44175 0.2453 0.631 -1.4665 0.2144 0.601 -1.417 0.2762 j
20130214 7.457 20130214 7.489 20130214 7.4729996 i -0.81465 2.04 -0.65915 -0.8184 2.0617 -0.7082 -0.8109 2.0183 -0.6101 j
20130214 8.481 20130214 8.536 20130214 8.5085 o 0.55130005 -1.4414 0.26865 0.5906 -1.5123 0.1842 0.512 -1.3705 0.3531 j
20130214 15.421 20130214 15.481 20130214 15.451 i -0.7431 2.09905 -0.73364997 -0.7477 2.1374 -0.8251 -0.7385 2.0607 -0.6422 j
20130214 16.431 20130214 16.464 20130214 16.4475 o 0.40969998 -1.2820001 0.4582 0.4342 -1.3328 0.4106 0.3852 -1.2312 0.5058 j
20130214 23.547 20130214 23.57 20130214 23.5585 i -0.64830005 1.9703 -0.4096 -0.651 1.9897 -0.4455 -0.6456 1.9509 -0.3737 j
20130215 0.379 20130215 0.397 20130215 0.388 o 0.2739 -1.08885 0.6283 0.2874 -1.1214 0.605 0.2604 -1.0563 0.6516 j
20130215 7.364 20130215 7.52 20130215 7.442 i -0.58515 2.1554499 -0.7737 -0.5889 2.2525 -1.0104 -0.5814 2.0584 -0.537 j
20130215 8.472 20130215 8.496 20130215 8.484 o 0.35385 -1.4072 0.3648 0.3682 -1.4425 0.3289 0.3395 -1.3719 0.4007 j
20130215 15.339 20130215 15.439 20130215 15.389 i -0.50555 2.24525 -0.9422 -0.5035 2.2982 -1.0914 -0.5076 2.1923 -0.793 j
20130215 16.552 20130215 16.575 20130215 16.5635 o 0.38099998 -1.62885 0.12705 0.3921 -1.657 0.0908 0.3699 -1.6007 0.1633 j
20130215 23.54 20130215 23.584 20130215 23.562 i -0.42665 2.0339 -0.4214 -0.4276 2.071 -0.4901 -0.4257 1.9968 -0.3527 j
20130216 0.498 20130216 0.535 20130216 0.5165 o 0.27574998 -1.5107 0.28025 0.2931 -1.5629 0.2236 0.2584 -1.4585 0.3369 j
20130216 7.64 20130216 7.676 20130216 7.658 i -0.34939998 1.86955 -0.12815 -0.3505 1.9081 -0.1846 -0.3483 1.831 -0.0717 j
20130216 8.386 20130216 8.399 20130216 8.3925 o 0.106350005 -1.1004 0.64059997 0.1126 -1.1253 0.624 0.1001 -1.0755 0.6572 j
20130216 15.57 20130216 15.637 20130216 15.6035 i -0.27740002 1.99245 -0.30675 -0.2754 2.0546 -0.4118 -0.2794 1.9303 -0.2017 j
20130216 16.455 20130216 16.477 20130216 16.466 o 0.12205 -1.3580999 0.4454 0.1305 -1.3943 0.4135 0.1136 -1.3219 0.4773 j
20130216 23.578 20130216 23.74 20130216 23.659 i -0.20785001 1.88075 -0.1408 -0.1998 2.0534 -0.3944 -0.2159 1.7081 0.1128 j
20130217 0.459 20130217 0.485 20130217 0.472 o 0.07405 -1.3738999 0.43465 0.0825 -1.4167 0.3968 0.0656 -1.3311 0.4725 j
20130217 7.62 20130217 7.756 20130217 7.6879997 i -0.1429 1.8331001 -0.057800002 -0.1315 1.9874 -0.2703 -0.1543 1.6788 0.1547 j
20130217 8.456 20130217 8.465 20130217 8.460501 o 0.01585 -1.3299999 0.47495002 0.0182 -1.3454 0.4621 0.0135 -1.3146 0.4878 j
20130217 15.632 20130217 15.744 20130217 15.688 i -0.07445 1.84635 -0.065 -0.0603 1.9721 -0.2403 -0.0886 1.7206 0.1103 j
20130217 16.475 20130217 16.496 20130217 16.4855 o -0.0243 -1.40545 0.4091 -0.0201 -1.4397 0.3782 -0.0285 -1.3712 0.44 j
20130217 23.679 20130217 23.712 20130217 23.6955 i -0.00785 1.8440499 -0.0484 -0.0023 1.8813 -0.1001 -0.0134 1.8068 0.0033 j
20130218 0.54 20130218 0.562 20130218 0.551 o -0.0579 -1.59585 0.21794999 -0.0546 -1.6268 0.1838 -0.0612 -1.5649 0.2521 j
20130218 7.606 20130218 7.708 20130218 7.657 i 0.07705 1.9237499 -0.1769 0.098 2.027 -0.3371 0.0561 1.8205 -0.0167 j
20130218 8.62 20130218 8.635 20130218 8.627501 o -0.1012 -1.78405 -0.0155 -0.0995 -1.8016 -0.0394 -0.1029 -1.7665 0.0084 j
20130218 15.682 20130218 15.75 20130218 15.716 i 0.1201 1.8005 0.00045000017 0.1374 1.8794 -0.1058 0.1028 1.7216 0.1067 j
20130218 16.583 20130218 16.622 20130218 16.6025 o -0.1704 -1.7119 0.0714 -0.168 -1.761 0.0097 -0.1728 -1.6628 0.1331 j
20130218 23.463 20130218 23.627 20130218 23.545 i 0.2785 2.10375 -0.5407 0.3187 2.2227 -0.795 0.2383 1.9848 -0.2864 j
20130219 0.583 20130219 0.583 20130219 0.583 o -0.234 -1.6494 0.1407 -0.234 -1.6494 0.1407 -0.234 -1.6494 0.1407 j
20130219 7.509 20130219 7.535 20130219 7.522 i 0.37129998 2.13995 -0.62154996 0.3781 2.1571 -0.6617 0.3645 2.1228 -0.5814 j
20130219 8.722 20130219 8.728 20130219 8.725 o -0.29675 -1.9526 -0.30409998 -0.2966 -1.9582 -0.3137 -0.2969 -1.947 -0.2945 j
20130219 15.698 20130219 15.746 20130219 15.722 i 0.3183 1.7795501 -0.0030000024 0.3365 1.8334 -0.0781 0.3001 1.7257 0.0721 j
20130219 16.734 20130219 16.901 20130219 16.8175 o -0.36445 -2.0751 -0.58745 -0.3607 -2.1972 -0.8499 -0.3682 -1.953 -0.325 j
20130219 23.741 20130219 23.78 20130219 23.7605 i 0.35180002 1.68315 0.1095 0.3691 1.7305 0.0491 0.3345 1.6358 0.1699 j
20130220 0.541 20130220 0.559 20130220 0.55 o -0.40074998 -1.5030999 0.2655 -0.4039 -1.5293 0.2379 -0.3976 -1.4769 0.2931 j
20130220 7.773 20130220 7.786 20130220 7.7795 i 0.3965 1.62935 0.161 0.403 1.6456 0.141 0.39 1.6131 0.181 j
20130220 8.676 20130220 8.702 20130220 8.688999 o -0.50015 -1.8246 -0.1654 -0.503 -1.8515 -0.207 -0.4973 -1.7977 -0.1238 j
20130220 15.503 20130220 15.718 20130220 15.6105 i 0.6092 1.92725 -0.37395 0.6972 2.0959 -0.7101 0.5212 1.7586 -0.0378 j
20130220 16.808 20130220 16.887 20130220 16.8475 o -0.59385 -2.06735 -0.66015 -0.5973 -2.1212 -0.7836 -0.5904 -2.0135 -0.5367 j
20130220 23.798 20130220 23.833 20130220 23.8155 i 0.47474998 1.51635 0.25625 0.4965 1.5622 0.2033 0.453 1.4705 0.3092 j
20130221 0.676 20130221 0.789 20130221 0.73249996 o -0.64115 -1.85285 -0.28835 -0.6583 -1.958 -0.4686 -0.624 -1.7477 -0.1081 j
20130221 7.756 20130221 7.783 20130221 7.7695 i 0.59075 1.61555 0.108 0.6073 1.6462 0.0661 0.5742 1.5849 0.1499 j
20130221 8.733 20130221 8.812 20130221 8.7725 o -0.7214 -1.8993 -0.40795 -0.7334 -1.9655 -0.5335 -0.7094 -1.8331 -0.2824 j
20130221 15.826 20130221 15.869 20130221 15.8475 i 0.54155004 1.4061501 0.33775 0.5737 1.4643 0.274 0.5094 1.348 0.4015 j
20130221 16.664 20130221 16.829 20130221 16.7465 o -0.7725 -1.8116 -0.31669998 -0.8073 -1.96 -0.5793 -0.7377 -1.6632 -0.0541 j
20130221 23.749 20130221 23.807 20130221 23.778 i 0.69755 1.55885 0.11929999 0.738 1.6227 0.0295 0.6571 1.495 0.2091 j
20130222 0.676 20130222 0.777 20130222 0.72650003 o -0.82935 -1.752 -0.2457 -0.8561 -1.8469 -0.4069 -0.8026 -1.6571 -0.0845 j
20130222 7.742 20130222 7.78 20130222 7.761 i 0.7805 1.5751 0.0594 0.8074 1.6139 1e-04 0.7536 1.5363 0.1187 j
20130222 8.691 20130222 8.754 20130222 8.7225 o -0.88855004 -1.71365 -0.22510001 -0.9078 -1.7731 -0.3257 -0.8693 -1.6542 -0.1245 j
20130222 15.821 20130222 15.884 20130222 15.8525 i 0.68915 1.34405 0.33095 0.7448 1.4234 0.2374 0.6335 1.2647 0.4245 j
20130222 16.757 20130222 16.876 20130222 16.8165 o -0.99745 -1.83 -0.5151 -1.0252 -1.9183 -0.7028 -0.9697 -1.7417 -0.3274 j
20130222 23.884 20130222 23.913 20130222 23.8985 i 0.65244997 1.20825 0.45895 0.6816 1.248 0.4178 0.6233 1.1685 0.5001 j
20130223 0.762 20130223 0.935 20130223 0.8485 o -1.0710499 -1.8297 -0.6062 -1.1107 -1.9477 -0.877 -1.0314 -1.7117 -0.3354 j
20130223 7.867 20130223 7.906 20130223 7.8865004 i 0.723 1.2218499 0.41764998 0.7629 1.2721 0.3613 0.6831 1.1716 0.474 j
20130223 8.876 20130223 8.965 20130223 8.9205 o -1.16975 -1.88725 -0.8239 -1.1858 -1.9369 -0.9606 -1.1537 -1.8376 -0.6872 j
20130223 15.907 20130223 15.933 20130223 15.92 i 0.69624996 1.1157501 0.5063 0.7256 1.1509 0.4702 0.6669 1.0806 0.5424 j
20130223 16.876 20130223 16.907 20130223 16.891499 o -1.22205 -1.81305 -0.72745 -1.2292 -1.8316 -0.7755 -1.2149 -1.7945 -0.6794 j
20130223 23.929 20130223 23.959 20130223 23.944 i 0.68155 1.03265 0.5652 0.7182 1.0742 0.525 0.6449 0.9911 0.6054 j
20130224 0.671 20130224 0.917 20130224 0.794 o -1.2002 -1.60865 -0.4101 -1.2943 -1.7977 -0.7986 -1.1061 -1.4196 -0.0216 j
20130224 7.878 20130224 7.935 20130224 7.9065 i 0.8119 1.1091001 0.45405 0.879 1.1785 0.373 0.7448 1.0397 0.5351 j
20130224 8.788 20130224 9.019 20130224 8.9035 o -1.33105 -1.7160001 -0.74315 -1.3931 -1.8494 -1.0998 -1.269 -1.5826 -0.3865 j
20130224 15.856 20130224 15.941 20130224 15.8985 i 0.87095 1.10225 0.4229 0.9724 1.1998 0.3007 0.7695 1.0047 0.5451 j
20130224 16.827 20130224 16.863 20130224 16.845001 o -1.3643 -1.6157 -0.5588 -1.3772 -1.6393 -0.6154 -1.3514 -1.5921 -0.5022 j
20130224 23.898 20130224 23.939 20130224 23.918499 i 0.866 1.03665 0.47555 0.9182 1.0841 0.4178 0.8138 0.9892 0.5333 j
20130225 0.959 20130225 1.036 20130225 0.9975 o -1.5021 -1.7295 -1.0197 -1.5176 -1.7633 -1.1352 -1.4866 -1.6957 -0.9042 j
20130225 7.914 20130225 7.958 20130225 7.936 i 0.8588 0.9728 0.51765 0.9182 1.0238 0.457 0.7994 0.9218 0.5783 j
20130225 9.003 20130225 9.142 20130225 9.0725 o -1.58145 -1.7334 -1.2321 -1.6017 -1.7827 -1.4347 -1.5612 -1.6841 -1.0295 j
20130225 15.924 20130225 15.936 20130225 15.93 i 0.91394997 0.96379995 0.49555 0.9303 0.9769 0.4788 0.8976 0.9507 0.5123 j
20130225 17.019 20130225 17.02 20130225 17.0195 o -1.62155 -1.64445 -1.0713 -1.6218 -1.6449 -1.0728 -1.6213 -1.644 -1.0698 j
20130225 23.843 20130225 23.899 20130225 23.871 i 1.10375 1.0504999 0.3166 1.1728 1.1003 0.2329 1.0347 1.0007 0.4003 j
20130226 1.042 20130226 1.084 20130226 1.063 o -1.6902001 -1.62235 -1.19225 -1.6978 -1.6374 -1.2538 -1.6826 -1.6073 -1.1307 j
20130226 7.929 20130226 7.942 20130226 7.9355 i 0.97105 0.90129995 0.49785 0.9897 0.9144 0.4797 0.9524 0.8882 0.516 j
20130226 8.99 20130226 9.032 20130226 9.011 o -1.7172 -1.5269 -1.03075 -1.7278 -1.5439 -1.0936 -1.7066 -1.5099 -0.9679 j
20130226 15.919 20130226 15.956 20130226 15.9375 i 0.99895 0.86985004 0.4964 1.0531 0.9053 0.4447 0.9448 0.8344 0.5481 j
20130226 17.115 20130226 17.251 20130226 17.182999 o -1.8208499 -1.57775 -1.51875 -1.8338 -1.6119 -1.7085 -1.8079 -1.5436 -1.329 j
20130226 23.936 20130226 23.975 20130226 23.955502 i 0.97784996 0.8088 0.53955 1.0379 0.8459 0.4864 0.9178 0.7717 0.5927 j
20130227 1.012 20130227 1.293 20130227 1.1524999 o -1.8475 -1.4916 -1.4166999 -1.8862 -1.5691 -1.8143 -1.8088 -1.4141 -1.0191 j
20130227 7.852 20130227 7.874 20130227 7.863 i 1.27325 0.9292 0.26525 1.3015 0.9444 0.2319 1.245 0.914 0.2986 j
20130227 9.177 20130227 9.398 20130227 9.2875 o -1.9247 -1.5002 -1.7853501 -1.9314 -1.5405 -2.0799 -1.918 -1.4599 -1.4908 j
20130227 15.873 20130227 15.936 20130227 15.9045 i 1.1914 0.83360004 0.38095 1.281 0.8797 0.2886 1.1018 0.7875 0.4733 j
20130227 17.124 20130227 17.252 20130227 17.188 o -1.9605999 -1.40225 -1.5121 -1.9761 -1.4333 -1.6908 -1.9451 -1.3712 -1.3334 j
20130227 23.886 20130227 23.923 20130227 23.9045 i 1.2246499 0.80139995 0.37510002 1.2778 0.8267 0.3207 1.1715 0.7761 0.4295 j
20130228 1.176 20130228 1.176 20130228 1.176 o -2.0027 -1.3381 -1.4742 -2.0027 -1.3381 -1.4742 -2.0027 -1.3381 -1.4742 j
20130228 7.89 20130228 7.927 20130228 7.9084997 i 1.2429 0.76195 0.3801 1.297 0.7858 0.3258 1.1888 0.7381 0.4344 j
20130228 23.899 20130228 23.939 20130228 23.918999 i 1.2672 0.68015003 0.39745 1.3279 0.7028 0.339 1.2065 0.6575 0.4559 j
20130301 1.193 20130301 1.372 20130301 1.2825 o -2.13105 -1.1926 -1.7418001 -2.1439 -1.2254 -1.9821 -2.1182 -1.1598 -1.5015 j
20130301 7.856 20130301 7.993 20130301 7.9245 i 1.26185 0.63234997 0.4 1.4737 0.705 0.2019 1.05 0.5597 0.5981 j
20130301 9.327 20130301 9.341 20130301 9.334 o -2.17765 -1.15065 -1.87715 -2.1781 -1.1529 -1.8955 -2.1772 -1.1484 -1.8588 j
20130301 15.913 20130301 15.959 20130301 15.936 i 1.26425 0.59305 0.43355 1.3374 0.616 0.3673 1.1911 0.5701 0.4998 j
20130301 17.551 20130301 17.593 20130301 17.572 o -2.1879501 -1.1415999 -2.46075 -2.1828 -1.1448 -2.5098 -2.1931 -1.1384 -2.4117 j
20130301 23.915 20130301 23.939 20130301 23.927 i 1.31725 0.56725 0.40165 1.3548 0.5777 0.3666 1.2797 0.5568 0.4367 j
20130302 1.327 20130302 1.439 20130302 1.383 o -2.2407498 -1.03655 -1.99015 -2.2417 -1.0523 -2.1339 -2.2398 -1.0208 -1.8464 j
20130302 7.937 20130302 7.979 20130302 7.958 i 1.2376499 0.5056 0.48375002 1.3081 0.5238 0.4246 1.1672 0.4874 0.5429 j
20130302 9.41 20130302 9.684 20130302 9.547 o -2.24535 -1.00605 -2.37995 -2.2186 -1.0311 -2.7048 -2.2721 -0.981 -2.0551 j
20130302 15.891 20130302 15.916 20130302 15.9035 i 1.43215 0.51075 0.31914997 1.4694 0.5186 0.2817 1.3949 0.5029 0.3566 j
20130302 17.5 20130302 17.542 20130302 17.521 o -2.2895 -0.9425 -2.3232498 -2.2862 -0.9467 -2.3737 -2.2928 -0.9383 -2.2728 j
20130302 23.914 20130302 23.952 20130302 23.932999 i 1.36015 0.45495 0.3998 1.4207 0.4665 0.3443 1.2996 0.4434 0.4553 j
20130303 1.515 20130303 1.638 20130303 1.5764999 o -2.3031 -0.8887 -2.4475 -2.2896 -0.8998 -2.5914 -2.3166 -0.8776 -2.3036 j
20130303 7.977 20130303 7.987 20130303 7.9820004 i 1.21485 0.39115 0.5334 1.2326 0.3943 0.5197 1.1971 0.388 0.5471 j
20130303 9.33 20130303 9.363 20130303 9.3465 o -2.34205 -0.7704 -1.8735499 -2.3441 -0.7754 -1.9168 -2.34 -0.7654 -1.8303 j
20130303 15.856 20130303 15.92 20130303 15.8880005 i 1.5299499 0.39885 0.25204998 1.6219 0.4098 0.1546 1.438 0.3879 0.3495 j
20130303 17.528 20130303 17.554 20130303 17.541 o -2.35855 -0.75539994 -2.35515 -2.3565 -0.7581 -2.3862 -2.3606 -0.7527 -2.3241 j
20130303 23.951 20130303 23.966 20130303 23.9585 i 1.3296 0.33645 0.45565 1.3549 0.3393 0.4342 1.3043 0.3336 0.4771 j
20130304 1.403 20130304 1.45 20130304 1.4265001 o -2.38645 -0.66475 -2.06815 -2.3868 -0.6709 -2.1276 -2.3861 -0.6586 -2.0087 j
20130304 7.953 20130304 7.985 20130304 7.969 i 1.30825 0.29845 0.47930002 1.3633 0.3034 0.4341 1.2532 0.2935 0.5245 j
20130304 9.66 20130304 9.692 20130304 9.676001 o -2.3664 -0.6548 -2.6567502 -2.3615 -0.6576 -2.6925 -2.3713 -0.652 -2.621 j
20130304 15.947 20130304 15.957 20130304 15.952 i 1.38045 0.26815 0.4252 1.397 0.2691 0.4107 1.3639 0.2672 0.4397 j
20130304 17.373 20130304 17.493 20130304 17.432999 o -2.4166 -0.5387 -2.0719001 -2.4182 -0.5542 -2.2234 -2.415 -0.5232 -1.9204 j
20130304 23.898 20130304 23.935 20130304 23.9165 i 1.5044501 0.23515001 0.314 1.5606 0.2363 0.2584 1.4483 0.234 0.3696 j
20130305 1.511 20130305 1.737 20130305 1.6240001 o -2.4054499 -0.5185 -2.52195 -2.3798 -0.5416 -2.7817 -2.4311 -0.4954 -2.2622 j
20130305 7.881 20130305 7.908 20130305 7.8945 i 1.5811 0.1959 0.24145001 1.6198 0.1954 0.2002 1.5424 0.1964 0.2827 j
20130305 9.472 20130305 9.532 20130305 9.502 o -2.4435 -0.4304 -2.2346501 -2.4417 -0.4376 -2.308 -2.4453 -0.4232 -2.1613 j
20130305 15.811 20130305 15.938 20130305 15.8745 i 1.6338 0.15195 0.17085 1.8068 0.1441 -0.025 1.4608 0.1598 0.3667 j
20130305 17.607 20130305 17.646 20130305 17.6265 o -2.4376001 -0.3965 -2.52535 -2.4334 -0.4007 -2.5702 -2.4418 -0.3923 -2.4805 j
20130305 23.981 20130306 0.004 20130305 23.9925 i 1.2872 0.13065 0.52535 1.3281 0.1292 0.4856 1.2463 0.1321 0.5651 j
20130306 1.428 20130306 1.494 20130306 1.461 o -2.4634 -0.29585 -2.123 -2.4641 -0.3041 -2.2055 -2.4627 -0.2876 -2.0405 j
20130306 7.928 20130306 7.945 20130306 7.9365 i 1.483 0.08545 0.3507 1.5095 0.0834 0.3254 1.4565 0.0875 0.376 j
20130306 9.632 20130306 9.648 20130306 9.639999 o -2.4535 -0.2769 -2.5472 -2.4518 -0.2787 -2.5655 -2.4552 -0.2751 -2.5289 j
20130306 15.946 20130306 15.962 20130306 15.954 i 1.435 0.053949997 0.39674997 1.4608 0.0514 0.3733 1.4092 0.0565 0.4202 j
20130306 17.454 20130306 17.529 20130306 17.4915 o -2.47605 -0.18075 -2.1887 -2.4758 -0.19 -2.2812 -2.4763 -0.1715 -2.0962 j
