Date0 ut0 Date1 ut1 DateMid utMid ctype x y z xo yo zo xi yi zi source
20130628 23.332 20130628 23.554 20130628 23.443 i -0.09035 -2.2448 -2.7251 -0.1198 -2.2032 -2.9777 -0.0609 -2.2864 -2.4725 j
20130629 2.875 20130629 3.671 20130629 3.273 o -0.5683 1.98895 -4.24765 -0.595 1.6482 -4.7451 -0.5416 2.3297 -3.7502 j
20130629 7.458 20130629 7.511 20130629 7.4845 i -0.11625 -2.264 -2.63945 -0.1232 -2.2551 -2.7011 -0.1093 -2.2729 -2.5778 j
20130629 10.825 20130629 11.227 20130629 11.026 o -0.5191 2.22115 -3.96065 -0.5407 2.0706 -4.2532 -0.4975 2.3717 -3.6681 j
20130629 15.557 20130629 15.672 20130629 15.6145 i -0.1189 -2.2929 -2.3266501 -0.1342 -2.2833 -2.4703 -0.1036 -2.3025 -2.183 j
20130629 19.297 20130629 19.318 20130629 19.3075 o -0.51485 2.0109 -4.3526 -0.5158 2.0017 -4.3654 -0.5139 2.0201 -4.3398 j
20130629 23.138 20130629 23.251 20130629 23.1945 i -0.25815 -2.1129 -3.26455 -0.2707 -2.0773 -3.3758 -0.2456 -2.1485 -3.1533 j
20130630 2.724 20130630 3.177 20130630 2.9505 o -0.4362 2.28975 -3.84 -0.4678 2.1306 -4.185 -0.4046 2.4489 -3.495 j
20130630 6.42 20130630 7.483 20130630 6.9515 i -0.32685 -1.8478 -3.5630498 -0.427 -1.4414 -4.4753 -0.2267 -2.2542 -2.6508 j
20130630 10.562 20130630 11.057 20130630 10.8095 o -0.37629998 2.38565 -3.6096501 -0.417 2.2336 -4.018 -0.3356 2.5377 -3.2013 j
20130630 15.187 20130630 15.368 20130630 15.2775 i -0.3091 -2.1497002 -3.0985 -0.3283 -2.0983 -3.2854 -0.2899 -2.2011 -2.9116 j
20130630 18.734 20130630 19.254 20130630 18.994 o -0.3682 2.2696 -3.89525 -0.4095 2.0827 -4.282 -0.3269 2.4565 -3.5085 j
20130630 22.928 20130630 23.451 20130630 23.189499 i -0.35735 -2.06645 -3.24305 -0.4074 -1.9004 -3.7568 -0.3073 -2.2325 -2.7293 j
20130701 2.52 20130701 2.816 20130701 2.668 o -0.2735 2.48985 -3.3808498 -0.3024 2.4137 -3.6444 -0.2446 2.566 -3.1173 j
20130701 6.888 20130701 7.39 20130701 7.139 i -0.4003 -2.0295 -3.3464 -0.4439 -1.8591 -3.8246 -0.3567 -2.1999 -2.8682 j
20130701 10.626 20130701 11.177 20130701 10.901501 o -0.27705002 2.34205 -3.7463 -0.3289 2.1605 -4.1791 -0.2252 2.5236 -3.3135 j
20130701 15.391 20130701 15.522 20130701 15.4565 i -0.37815 -2.2201 -2.7189002 -0.3923 -2.1937 -2.8684 -0.364 -2.2465 -2.5694 j
20130701 18.439 20130701 18.5 20130701 18.4695 o -0.15 2.59205 -3.0142498 -0.1568 2.5815 -3.0744 -0.1432 2.6026 -2.9541 j
20130701 23.427 20130701 23.614 20130701 23.5205 i -0.4 -2.2339501 -2.5698 -0.4208 -2.203 -2.7908 -0.3792 -2.2649 -2.3488 j
20130702 2.338 20130702 2.384 20130702 2.361 o -0.0829 2.6264 -2.7922502 -0.0882 2.6209 -2.8401 -0.0776 2.6319 -2.7444 j
20130702 7.235 20130702 7.758 20130702 7.4965 i -0.43449998 -2.18235 -2.5900002 -0.4904 -2.0916 -3.2009 -0.3786 -2.2731 -1.9791 j
20130702 10.15 20130702 10.289 20130702 10.2195 o -0.00665 2.6473 -2.4826 -0.0231 2.6422 -2.6375 0.0098 2.6524 -2.3277 j
20130702 15.674 20130702 15.746 20130702 15.71 i -0.42865 -2.26385 -2.1083999 -0.4382 -2.2612 -2.2026 -0.4191 -2.2665 -2.0142 j
20130702 17.822 20130702 17.866 20130702 17.844 o 0.1234 2.5742998 -1.56945 0.1186 2.5858 -1.6274 0.1282 2.5628 -1.5115 j
20130702 23.552 20130702 23.645 20130702 23.5985 i -0.493 -2.2374 -2.3938498 -0.5036 -2.2259 -2.5084 -0.4824 -2.2489 -2.2793 j
20130703 1.896 20130703 1.985 20130703 1.9405 o 0.14445001 2.6122 -1.8148999 0.1346 2.6276 -1.9275 0.1543 2.5968 -1.7023 j
20130703 7.544 20130703 7.545 20130703 7.5445004 i -0.5416 -2.21445 -2.529 -0.5417 -2.2143 -2.5302 -0.5415 -2.2146 -2.5278 j
20130703 9.937 20130703 10.265 20130703 10.101 o 0.1501 2.6271 -2.1908998 0.1122 2.6444 -2.5777 0.188 2.6098 -1.8041 j
20130703 15.473 20130703 15.756 20130703 15.6145 i -0.55945003 -2.2106 -2.34775 -0.5914 -2.1782 -2.6991 -0.5275 -2.243 -1.9964 j
20130703 17.913 20130703 18.237 20130703 18.075 o 0.199 2.6211 -2.1267 0.1623 2.6452 -2.5135 0.2357 2.597 -1.7399 j
20130703 23.053 20130703 23.117 20130703 23.085 i -0.6723 -1.93515 -3.49895 -0.6745 -1.9112 -3.5575 -0.6701 -1.9591 -3.4404 j
20130704 1.898 20130704 2.081 20130704 1.9895 o 0.2619 2.612 -1.9252 0.2425 2.6378 -2.1522 0.2813 2.5862 -1.6982 j
20130704 7.164 20130704 7.946 20130704 7.5550003 i -0.61905 -2.08715 -2.4111 -0.6989 -1.9803 -3.3537 -0.5392 -2.194 -1.4685 j
20130704 9.989 20130704 10.079 20130704 10.034 o 0.296 2.6237001 -2.0349 0.2863 2.6333 -2.1444 0.3057 2.6141 -1.9254 j
20130704 15.493 20130704 15.576 20130704 15.5345 i -0.68755 -2.1673 -2.5627499 -0.695 -2.1526 -2.6611 -0.6801 -2.182 -2.4644 j
20130704 18.456 20130704 18.787 20130704 18.6215 o 0.18975 2.52615 -3.2701 0.1433 2.4559 -3.574 0.2362 2.5964 -2.9662 j
20130704 23.17 20130704 23.223 20130704 23.196499 i -0.76180005 -1.9760499 -3.2950501 -0.7634 -1.9581 -3.3468 -0.7602 -1.994 -3.2433 j
20130705 2.118 20130705 2.159 20130705 2.1385 o 0.3597 2.6293 -2.2782001 0.355 2.6308 -2.3258 0.3644 2.6278 -2.2306 j
20130705 6.157 20130705 7.167 20130705 6.6619997 i -0.7606 -1.46715 -4.0631 -0.7255 -0.9924 -4.7713 -0.7957 -1.9419 -3.3549 j
20130705 9.828 20130705 9.939 20130705 9.8835 o 0.45305002 2.5514 -1.6459 0.4442 2.5786 -1.7902 0.4619 2.5242 -1.5016 j
20130705 15.359 20130705 15.704 20130705 15.5315 i -0.78859997 -2.1107998 -2.56005 -0.8165 -2.0482 -2.9679 -0.7607 -2.1734 -2.1522 j
20130705 17.744 20130705 17.992 20130705 17.868 o 0.49525002 2.52325 -1.5954499 0.4774 2.5891 -1.9201 0.5131 2.4574 -1.2708 j
20130705 23.231 20130705 23.458 20130705 23.344501 i -0.8491 -2.0195 -2.99365 -0.8578 -1.9556 -3.2348 -0.8404 -2.0834 -2.7525 j
20130706 1.863 20130706 2.053 20130706 1.958 o 0.52485 2.5616999 -1.82675 0.5087 2.5966 -2.0663 0.541 2.5268 -1.5872 j
20130706 6.946 20130706 7.275 20130706 7.1105003 i -0.88670003 -1.84655 -3.45335 -0.8847 -1.725 -3.7579 -0.8887 -1.9681 -3.1488 j
20130706 10.403 20130706 12.545 20130706 11.474 o 0.08649999 1.7372999 -4.05345 -0.2937 0.8902 -5.2617 0.4667 2.5844 -2.8452 j
20130706 15.43 20130706 15.596 20130706 15.5130005 i -0.9012 -2.0725 -2.6274 -0.912 -2.039 -2.8211 -0.8904 -2.106 -2.4337 j
20130706 17.781 20130706 18.027 20130706 17.904 o 0.61660004 2.51355 -1.6788499 0.6003 2.5722 -1.9965 0.6329 2.4549 -1.3612 j
20130706 22.785 20130706 22.968 20130706 22.8765 i -0.9335 -1.6303 -3.87145 -0.9238 -1.5509 -4.0176 -0.9432 -1.7097 -3.7253 j
20130707 1.668 20130707 1.764 20130707 1.7160001 o 0.6757 2.3887 -1.17765 0.6749 2.4308 -1.3112 0.6765 2.3466 -1.0441 j
20130707 5.578 20130707 7.057 20130707 6.3175 i -0.81159997 -1.0113499 -4.37635 -0.6444 -0.2594 -5.1798 -0.9788 -1.7633 -3.5729 j
20130707 9.952 20130707 9.969 20130707 9.9605 o 0.69725 2.5291 -1.82425 0.696 2.5323 -1.8457 0.6985 2.5259 -1.8028 j
20130707 14.185 20130707 14.274 20130707 14.2295 i -0.85265005 -0.96435 -4.7093496 -0.8406 -0.9172 -4.7534 -0.8647 -1.0115 -4.6653 j
20130707 18.126 20130707 18.531 20130707 18.328499 o 0.65595 2.53935 -2.65645 0.601 2.5195 -3.089 0.7109 2.5592 -2.2239 j
20130707 22.614 20130707 22.791 20130707 22.7025 i -0.9834 -1.41995 -4.1403 -0.9661 -1.3374 -4.2659 -1.0007 -1.5025 -4.0147 j
20130708 1.719 20130708 1.86 20130708 1.7895 o 0.79465 2.4053001 -1.36695 0.7929 2.456 -1.558 0.7964 2.3546 -1.1759 j
20130708 3.55 20130708 6.289 20130708 4.9195 i -0.33225 0.44830003 -4.6214 0.2371 1.8897 -4.5902 -0.9016 -0.9931 -4.6526 j
20130708 10.889 20130708 13.855 20130708 12.372 o -0.10534999 0.91905 -4.37025 -0.7665 -0.5119 -5.025 0.5558 2.35 -3.7155 j
20130708 14.374 20130708 15.074 20130708 14.724 i -1.02005 -1.3814001 -4.0573997 -0.9438 -1.0628 -4.5627 -1.0963 -1.7 -3.5521 j
20130709 10.441 20130709 13.088 20130709 11.7645 o 0.2099 1.4261 -4.1064 -0.4261 0.3681 -5.3167 0.8459 2.4841 -2.8961 j
20130709 14.327 20130709 14.623 20130709 14.475 i -1.0268999 -1.10435 -4.44095 -0.978 -0.9595 -4.6186 -1.0758 -1.2492 -4.2633 j
20130709 17.931 20130709 18.829 20130709 18.380001 o 0.87055 2.3779001 -2.66585 0.7441 2.3411 -3.6076 0.997 2.4147 -1.7241 j
20130709 19.668 20130709 21.265 20130709 20.4665 i -0.08424999 0.9812 -4.9953003 0.3414 1.7753 -4.7008 -0.5099 0.1871 -5.2898 j
20130710 2.345 20130710 4.712 20130710 3.5285 o 0.37864998 1.6247001 -3.9938998 -0.2045 0.7824 -5.2973 0.9618 2.467 -2.6905 j
20130710 5.117 20130710 6.649 20130710 5.8830004 i -0.77585006 -0.4375 -4.7731 -0.4264 0.3565 -5.314 -1.1253 -1.2315 -4.2322 j
20130710 12.764 20130710 12.766 20130710 12.764999 o -0.21990001 0.7338 -5.30595 -0.2205 0.7328 -5.3061 -0.2193 0.7348 -5.3058 j
20130710 13.152 20130710 13.315 20130710 13.2335 i -0.48315 0.24270001 -5.29425 -0.4383 0.3292 -5.3099 -0.528 0.1562 -5.2786 j
20130710 18.318 20130710 21.054 20130710 19.686 o 0.34065 1.43815 -3.9727502 -0.3747 0.4416 -5.3193 1.056 2.4347 -2.6262 j
20130710 22.165 20130710 22.819 20130710 22.492 i -1.09395 -1.0287 -4.3886 -0.9657 -0.719 -4.7855 -1.2222 -1.3384 -3.9917 j
20130711 1.436 20130711 1.487 20130711 1.4614999 o 1.05515 1.87545 -0.3928 1.0701 1.9174 -0.469 1.0402 1.8335 -0.3166 j
20130711 5.928 20130711 6.253 20130711 6.0905 i -0.9386 -0.6232 -4.8421497 -0.8586 -0.4589 -4.9818 -1.0186 -0.7875 -4.7025 j
20130711 18.089 20130711 19.794 20130711 18.941502 o 0.8451 1.9967499 -3.45065 0.4568 1.6412 -4.8072 1.2334 2.3523 -2.0941 j
20130711 23.246 20130711 23.356 20130711 23.301 i -1.4116 -1.6229501 -3.1420999 -1.4038 -1.5892 -3.2545 -1.4194 -1.6567 -3.0297 j
20130712 1.396 20130712 1.413 20130712 1.4045 o 1.10875 1.71335 -0.2093 1.1157 1.729 -0.2348 1.1018 1.6977 -0.1838 j
20130712 6.635 20130712 6.688 20130712 6.6615 i -1.2476001 -1.10545 -4.2271 -1.2365 -1.082 -4.2632 -1.2587 -1.1289 -4.191 j
20130712 9.917 20130712 9.989 20130712 9.953 o 1.3268 2.25825 -1.7492 1.3263 2.2745 -1.841 1.3273 2.242 -1.6574 j
20130712 13.853 20130712 14.265 20130712 14.059 i -0.95575 -0.51485 -4.86725 -0.8385 -0.3135 -5.0379 -1.073 -0.7162 -4.6966 j
20130712 17.771 20130712 17.904 20130712 17.8375 o 1.35935 2.16735 -1.4418 1.3672 2.2107 -1.6197 1.3515 2.124 -1.2639 j
20130712 21.7 20130712 22.628 20130712 22.164001 i -1.00755 -0.58595 -4.70355 -0.7462 -0.1451 -5.1305 -1.2689 -1.0268 -4.2766 j
20130713 1.597 20130713 1.721 20130713 1.6589999 o 1.3535 1.9930999 -0.94425 1.3772 2.0569 -1.1212 1.3298 1.9293 -0.7673 j
20130713 7.204 20130713 7.245 20130713 7.2244997 i -1.5063 -1.46455 -3.30835 -1.5015 -1.4512 -3.3483 -1.5111 -1.4779 -3.2684 j
20130713 9.363 20130713 9.366 20130713 9.3645 o 1.1837001 1.54515 -0.07215 1.1853 1.5481 -0.0766 1.1821 1.5422 -0.0677 j
20130713 14.73 20130713 14.863 20130713 14.796499 i -1.3808501 -1.1173999 -4.04175 -1.3516 -1.063 -4.1407 -1.4101 -1.1718 -3.9428 j
20130713 17.462 20130713 17.508 20130713 17.485 o 1.3239 1.7265 -0.42835 1.342 1.7611 -0.4969 1.3058 1.6919 -0.3598 j
20130713 22.347 20130713 22.618 20130713 22.4825 i -1.2392 -0.82229996 -4.4571 -1.1645 -0.7028 -4.6182 -1.3139 -0.9418 -4.296 j
20130714 1.66 20130714 1.669 20130714 1.6645 o 1.46535 1.9225 -0.94875 1.4673 1.927 -0.9616 1.4634 1.918 -0.9359 j
20130714 6.628 20130714 6.703 20130714 6.6654997 i -1.35415 -0.95535004 -4.234 -1.3348 -0.924 -4.2849 -1.3735 -0.9867 -4.1831 j
20130714 9.612 20130714 9.676 20130714 9.644 o 1.4896 1.8718 -0.8853 1.5054 1.9053 -0.9772 1.4738 1.8383 -0.7934 j
20130714 14.351 20130714 14.537 20130714 14.444 i -1.2442 -0.73969996 -4.51035 -1.1889 -0.659 -4.6174 -1.2995 -0.8204 -4.4033 j
20130714 17.515 20130714 17.727 20130714 17.620998 o 1.5008 1.8054 -0.81045 1.5612 1.9223 -1.1166 1.4404 1.6885 -0.5043 j
20130714 22.587 20130714 23.107 20130714 22.847 i -1.4664 -1.0357499 -3.94305 -1.342 -0.8361 -4.3424 -1.5908 -1.2354 -3.5437 j
20130715 1.588 20130715 1.622 20130715 1.605 o 1.53555 1.77115 -0.76409996 1.5461 1.7903 -0.8135 1.525 1.752 -0.7147 j
20130715 7.006 20130715 7.012 20130715 7.009 i -1.5729 -1.1356499 -3.7182 -1.5716 -1.1335 -3.7233 -1.5742 -1.1378 -3.7131 j
20130715 9.444 20130715 9.455 20130715 9.4495 o 1.4384 1.5343499 -0.30014998 1.4442 1.5429 -0.3166 1.4326 1.5258 -0.2837 j
20130715 15.156 20130715 15.888 20130715 15.521999 i -1.68005 -1.3578 -2.6137 -1.6525 -1.2041 -3.4596 -1.7076 -1.5115 -1.7678 j
20130715 17.384 20130715 17.496 20130715 17.44 o 1.4505501 1.485 -0.267 1.5129 1.5732 -0.4344 1.3882 1.3968 -0.0996 j
20130715 22.634 20130715 22.843 20130715 22.7385 i -1.4704499 -0.87160003 -4.1391 -1.4109 -0.7911 -4.2876 -1.53 -0.9521 -3.9906 j
20130716 1.435 20130716 1.49 20130716 1.4625 o 1.50605 1.4930501 -0.32985002 1.5356 1.5339 -0.412 1.4765 1.4522 -0.2477 j
20130716 6.65 20130716 6.887 20130716 6.7685003 i -1.5020001 -0.86405003 -4.0968 -1.434 -0.7748 -4.2685 -1.57 -0.9533 -3.9251 j
20130716 9.516 20130716 9.53 20130716 9.523 o 1.5957 1.5465 -0.50555 1.6022 1.5556 -0.5263 1.5892 1.5374 -0.4848 j
20130716 14.42 20130716 15.117 20130716 14.768499 i -1.4961 -0.8217 -4.04615 -1.2933 -0.565 -4.5524 -1.6989 -1.0784 -3.5399 j
20130716 17.427 20130716 17.593 20130716 17.51 o 1.6015 1.48745 -0.4609 1.6847 1.5972 -0.707 1.5183 1.3777 -0.2148 j
20130716 22.529 20130716 22.82 20130716 22.6745 i -1.47145 -0.7322 -4.2297497 -1.3786 -0.6232 -4.4269 -1.5643 -0.8412 -4.0326 j
20130717 1.434 20130717 1.51 20130717 1.472 o 1.5957 1.40995 -0.3446 1.6392 1.4634 -0.458 1.5522 1.3565 -0.2312 j
20130717 6.528 20130717 6.847 20130717 6.6875 i -1.4913499 -0.711 -4.2122 -1.3879 -0.5939 -4.4301 -1.5948 -0.8281 -3.9943 j
20130717 9.45 20130717 9.505 20130717 9.4775 o 1.62915 1.3850999 -0.3566 1.661 1.4228 -0.4386 1.5973 1.3474 -0.2746 j
20130717 14.478 20130717 15.139 20130717 14.8085 i -1.5632 -0.75715 -4.00005 -1.3611 -0.5275 -4.4916 -1.7653 -0.9868 -3.5085 j
20130717 17.307 20130717 17.384 20130717 17.3455 o 1.46415 1.1454 0.04125 1.5293 1.213 -0.0728 1.399 1.0778 0.1553 j
20130717 22.814 20130717 22.835 20130717 22.8245 i -1.6089001 -0.7464 -4.033 -1.6023 -0.7392 -4.0487 -1.6155 -0.7536 -4.0173 j
20130718 1.402 20130718 1.516 20130718 1.459 o 1.6521499 1.2873 -0.29225 1.7256 1.3662 -0.4624 1.5787 1.2084 -0.1221 j
20130718 6.325 20130718 7.101 20130718 6.713 i -1.51935 -0.62450004 -4.1231003 -1.2571 -0.3585 -4.6633 -1.7816 -0.8905 -3.5829 j
20130718 9.496 20130718 9.66 20130718 9.578 o 1.8058 1.3932 -0.63855004 1.8835 1.4815 -0.8787 1.7281 1.3049 -0.3984 j
20130718 14.271 20130718 14.509 20130718 14.389999 i -1.31275 -0.37785 -4.59 -1.2174 -0.2928 -4.7192 -1.4081 -0.4629 -4.4608 j
20130718 17.665 20130718 17.7 20130718 17.6825 o 1.9282501 1.4612501 -0.93855 1.9405 1.4762 -0.9884 1.916 1.4463 -0.8887 j
20130718 21.993 20130718 22.829 20130718 22.411 i -1.3132 -0.35799998 -4.49715 -0.9776 -0.0688 -4.9607 -1.6488 -0.6472 -4.0336 j
20130719 1.333 20130719 1.538 20130719 1.4354999 o 1.67385 1.1381 -0.2089 1.8261 1.2796 -0.5141 1.5216 0.9966 0.0963 j
20130719 6.646 20130719 6.908 20130719 6.777 i -1.6203 -0.57774997 -4.1039 -1.5281 -0.4939 -4.293 -1.7125 -0.6616 -3.9148 j
20130719 9.344 20130719 9.441 20130719 9.3925 o 1.64205 1.0516 -0.076299995 1.7238 1.1225 -0.2208 1.5603 0.9807 0.0682 j
20130719 14.7 20130719 14.963 20130719 14.8315 i -1.66835 -0.57685 -4.0260496 -1.577 -0.4956 -4.2228 -1.7597 -0.6581 -3.8293 j
20130719 17.379 20130719 17.448 20130719 17.4135 o 1.69895 1.0464 -0.1342 1.7552 1.0938 -0.2372 1.6427 0.999 -0.0312 j
20130719 22.58 20130719 22.8 20130719 22.689999 i -1.5751 -0.45475 -4.23285 -1.4909 -0.3864 -4.382 -1.6593 -0.5231 -4.0837 j
20130720 1.428 20130720 1.546 20130720 1.487 o 1.82575 1.09865 -0.34864998 1.9071 1.1678 -0.5243 1.7444 1.0295 -0.173 j
20130720 6.315 20130720 6.551 20130720 6.433 i -1.37095 -0.26209998 -4.55175 -1.2692 -0.1882 -4.6836 -1.4727 -0.336 -4.4199 j
20130720 9.523 20130720 9.525 20130720 9.524 o 1.90255 1.10295 -0.45464998 1.9038 1.104 -0.4576 1.9013 1.1019 -0.4517 j
20130720 14.512 20130720 14.891 20130720 14.7015 i -1.5934 -0.3915 -4.21025 -1.4443 -0.2802 -4.4689 -1.7425 -0.5028 -3.9516 j
20130720 17.432 20130720 17.554 20130720 17.493 o 1.8749 1.0237501 -0.35729998 1.9613 1.0912 -0.5388 1.7885 0.9563 -0.1758 j
20130720 22.237 20130720 22.64 20130720 22.4385 i -1.37745 -0.2042 -4.5374002 -1.1988 -0.0857 -4.7631 -1.5561 -0.3227 -4.3117 j
20130721 1.361 20130721 1.535 20130721 1.448 o 1.81705 0.92705 -0.219 1.9588 1.029 -0.4781 1.6753 0.8251 0.0401 j
20130721 6.421 20130721 6.493 20130721 6.457 i -1.4014499 -0.18485 -4.5361 -1.3692 -0.1644 -4.5769 -1.4337 -0.2053 -4.4953 j
20130721 9.383 20130721 9.508 20130721 9.4455 o 1.8378501 0.88675 -0.20695 1.942 0.9581 -0.3933 1.7337 0.8154 -0.0206 j
20130721 14.376 20130721 14.631 20130721 14.5035 i -1.4425 -0.1786 -4.4776 -1.3284 -0.1088 -4.6274 -1.5566 -0.2484 -4.3278 j
20130721 17.399 20130721 17.491 20130721 17.445 o 1.85735 0.846 -0.20085 1.9354 0.897 -0.3381 1.7793 0.795 -0.0636 j
20130721 22.353 20130721 22.466 20130721 22.4095 i -1.3591499 -0.096499994 -4.5919 -1.3063 -0.0665 -4.6534 -1.412 -0.1265 -4.5304 j
20130722 1.463 20130722 1.497 20130722 1.48 o 1.93485 0.84155 -0.30055 1.9617 0.8587 -0.3512 1.908 0.8244 -0.2499 j
20130722 6.357 20130722 6.529 20130722 6.443 i -1.3894501 -0.082550004 -4.5549498 -1.3088 -0.0388 -4.651 -1.4701 -0.1263 -4.4589 j
20130722 9.405 20130722 9.488 20130722 9.4465 o 1.8914499 0.76195 -0.1959 1.9641 0.8049 -0.3197 1.8188 0.719 -0.0721 j
20130722 14.416 20130722 14.677 20130722 14.5465 i -1.4836 -0.100899994 -4.43225 -1.3638 -0.0375 -4.5901 -1.6034 -0.1643 -4.2744 j
20130722 17.39 20130722 17.435 20130722 17.412498 o 1.84505 0.68395 -0.0897 1.8886 0.7077 -0.1567 1.8015 0.6602 -0.0227 j
20130722 22.524 20130722 22.835 20130722 22.6795 i -1.6021 -0.12795 -4.2619 -1.4648 -0.0563 -4.4691 -1.7394 -0.1996 -4.0547 j
20130723 1.423 20130723 1.482 20130723 1.4525 o 1.9312999 0.6795 -0.20410001 1.9839 0.7075 -0.2921 1.8787 0.6515 -0.1161 j
20130723 6.46 20130723 6.653 20130723 6.5565 i -1.4924 -0.03655 -4.42805 -1.4019 0.0062 -4.5453 -1.5829 -0.0793 -4.3108 j
20130723 9.499 20130723 9.519 20130723 9.509 o 2.0408 0.6835 -0.36765 2.0565 0.6918 -0.3974 2.0251 0.6752 -0.3379 j
20130723 14.552 20130723 14.817 20130723 14.6845 i -1.6073 -0.05525 -4.2633 -1.4876 0.0004 -4.44 -1.727 -0.1109 -4.0866 j
20130723 17.418 20130723 17.42 20130723 17.418999 o 1.8928 0.5581 -0.0944 1.8948 0.559 -0.0974 1.8908 0.5572 -0.0914 j
20130723 22.52 20130723 22.823 20130723 22.671501 i -1.59285 -0.012049999 -4.28045 -1.4537 0.0484 -4.4804 -1.732 -0.0725 -4.0805 j
20130724 1.345 20130724 1.351 20130724 1.348 o 1.7457 0.44715 0.1208 1.7529 0.4501 0.112 1.7385 0.4442 0.1296 j
20130724 6.778 20130724 7.026 20130724 6.902 i -1.79435 -0.0607 -3.9566998 -1.6913 -0.0142 -4.1482 -1.8974 -0.1072 -3.7652 j
20130724 9.375 20130724 9.399 20130724 9.387 o 1.8419499 0.43919998 0.01065 1.8685 0.4496 -0.0249 1.8154 0.4288 0.0462 j
20130724 14.515 20130724 14.554 20130724 14.5345 i -1.45875 0.112900004 -4.4676 -1.4395 0.1198 -4.4908 -1.478 0.106 -4.4444 j
20130724 17.418 20130724 17.433 20130724 17.425499 o 1.9310501 0.4246 -0.0986 1.9464 0.4304 -0.1209 1.9157 0.4188 -0.0763 j
20130724 22.534 20130724 22.534 20130724 22.534 i -1.4525 0.1485 -4.4707 -1.4525 0.1485 -4.4707 -1.4525 0.1485 -4.4707 j
20130725 1.359 20130725 1.368 20130725 1.3635 o 1.7991 0.33015 0.09015 1.8099 0.3337 0.0769 1.7883 0.3266 0.1034 j
20130725 6.79 20130725 6.926 20130725 6.858 i -1.7512 0.0836 -4.03775 -1.6913 0.1049 -4.1393 -1.8111 0.0623 -3.9362 j
20130725 9.274 20130725 9.353 20130725 9.313499 o 1.66935 0.247 0.2396 1.7769 0.2776 0.1261 1.5618 0.2164 0.3531 j
20130725 14.81 20130725 14.849 20130725 14.8295 i -1.7216 0.1352 -4.08495 -1.704 0.1409 -4.1135 -1.7392 0.1295 -4.0564 j
20130725 17.376 20130725 17.392 20130725 17.383999 o 1.8541 0.25355 0.04005 1.8728 0.2588 0.0164 1.8354 0.2483 0.0637 j
20130725 22.808 20130725 22.83 20130725 22.819 i -1.70555 0.18095 -4.1033497 -1.6955 0.1839 -4.1193 -1.7156 0.178 -4.0874 j
20130726 1.323 20130726 1.348 20130726 1.3355 o 1.7342501 0.17684999 0.1873 1.7673 0.1847 0.151 1.7012 0.169 0.2236 j
20130726 6.89 20130726 7.044 20130726 6.967 i -1.82795 0.18685001 -3.87785 -1.7623 0.2063 -4.001 -1.8936 0.1674 -3.7547 j
20130726 9.294 20130726 9.326 20130726 9.309999 o 1.66325 0.118 0.2659 1.7085 0.1272 0.2201 1.618 0.1088 0.3117 j
20130726 14.764 20130726 14.895 20130726 14.8295 i -1.6977999 0.26435 -4.092 -1.6372 0.2789 -4.1875 -1.7584 0.2498 -3.9965 j
20130726 17.32 20130726 17.394 20130726 17.356998 o 1.7848 0.0982 0.1345 1.8798 0.1163 0.0264 1.6898 0.0801 0.2426 j
20130726 22.576 20130726 23.158 20130726 22.867 i -1.7040999 0.2974 -3.9993 -1.4401 0.356 -4.435 -1.9681 0.2388 -3.5636 j
20130727 1.281 20130727 1.383 20130727 1.332 o 1.71175 0.0412 0.21135 1.8515 0.063 0.0643 1.572 0.0194 0.3584 j
20130727 6.505 20130727 6.908 20130727 6.7065 i -1.55155 0.3707 -4.2522497 -1.3535 0.4038 -4.5214 -1.7496 0.3376 -3.9831 j
20130727 9.364 20130727 9.434 20130727 9.399 o 1.8836 0.0202 0.022199996 1.9667 0.0326 -0.0812 1.8005 0.0078 0.1256 j
20130727 14.483 20130727 14.664 20130727 14.5735 i -1.40975 0.43025 -4.43955 -1.3161 0.4417 -4.5488 -1.5034 0.4188 -4.3303 j
20130727 17.342 20130727 17.371 20130727 17.356499 o 1.7753501 -0.04175 0.15285 1.8135 -0.0376 0.1106 1.7372 -0.0459 0.1951 j
20130727 22.499 20130727 22.744 20130727 22.6215 i -1.4431 0.462 -4.3800497 -1.3178 0.4747 -4.5332 -1.5684 0.4493 -4.2269 j
20130728 1.327 20130728 1.452 20130728 1.3895 o 1.84285 -0.08115 0.06025 1.997 -0.0671 -0.1234 1.6887 -0.0952 0.2439 j
20130728 6.563 20130728 6.622 20130728 6.5925 i -1.39955 0.50315 -4.42525 -1.369 0.5053 -4.4613 -1.4301 0.501 -4.3892 j
20130728 9.426 20130728 9.455 20130728 9.4405 o 1.9651 -0.122600004 -0.08355 1.9971 -0.12 -0.1266 1.9331 -0.1252 -0.0405 j
20130728 14.639 20130728 14.663 20130728 14.651 i -1.4426501 0.5377 -4.3555 -1.4304 0.5383 -4.3708 -1.4549 0.5371 -4.3402 j
20130728 17.401 20130728 17.499 20130728 17.45 o 1.9725 -0.17405 -0.1063 2.0791 -0.1682 -0.2518 1.8659 -0.1799 0.0392 j
20130728 22.463 20130728 23.045 20130728 22.754 i -1.51215 0.5679 -4.18155 -1.2269 0.5789 -4.5811 -1.7974 0.5569 -3.782 j
20130729 1.373 20130729 1.43 20130729 1.4015 o 1.8548 -0.2304 0.0432 1.9243 -0.2295 -0.0408 1.7853 -0.2313 0.1272 j
